"","url","title","total_price","hu_xin","mian_ji","unit_price","chao_xiang","lou_ceng","zhuang_xiu","xiao_qu","qu_yu","xue_xiao","jianzu_year","id","publish_date","core_maidian","imgs"
"11","http://esf.gz.fang.com/chushou/18_222210706_12856797x2811329038_165168612.htm","东丽花园！满五年！厅出阳台！可做三一！近临！大大房间！","100","2室2厅2卫","66","15152元/平米","南北","中层","精装修","东丽园","番禺市桥东","市桥东城小学","2015年","222210706","2018-03-08","一、房源：1.精心设计，屋选用进口瓷砖地板。2.客厅由名家设计师的吊顶装饰，布置的灯饰十分明亮温和。3.每个房间简约利落的布置十分节约空间。4.厨房及洗手间分布令空间感觉变得宽敞1、正规三房。南北向.日照充足.2、现在的房子相比年初近12%3、室内装修.。二、房屋介绍：1、客厅.宽敞.大方.使用，户型方正实用，无一丝浪费。2、卧室温馨舒适.搭配心怡，业主花心思装修，充满家的感觉。3、厨房设施齐全.带厨房三件套，让美味来的更加轻松","['http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/18/90b20404998549f699a94204571b1543/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/16/7c8ff292667248438b442e017b6c2035/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/16/221760f90d41436cbb40180e2a4e82ec/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/16/9ae352a44fe84ad094f38e3d197650a2/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/16/0d36c0c277e44520a122c8622113a968/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/16/a169726fb380401ba9bcf3ceb2d15058/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/17/55d5aafafc724c1ead5c464d3fee14b1/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/17/95b8c0870f3a4c799006d9d8110b3997/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/17/d3673ce02e454454b777191a6f57ede5/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/18/dcbd54e0b39543fe83f877ef0dd97c83/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/18/78db196c6d3145f086d263756f4fabe1/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/18/31508e731d6e4e76b3c955aa5f563941/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/18/3db5d4f9fdce43aeba7bb9b0087fee5a/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/18/af6c7e072e334cfea053bc10aa0e06bb/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/20/21498f3804954257a9d5981d222fcc39/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/20/0d2b6c77fcb641ec8fb019fa76b815ce/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/20/633a6837ef434013bd547b743d459e98/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/20/584f3a2f03994a2085bed80467df5971/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/0/2017_9/29/M15/21/78c2882538b64bed9c6aeea668a6be30/126x82c.jpg']"
"12","http://esf.gz.fang.com/chushou/18_214287977_11290084x2811329052_161069063.htm","东沙小区东升街70方两房150万低楼层小区管理","150","2室1厅1卫","70","21429元/平米","南北","中层","中装修","东沙小区","番禺市桥东","市桥东城小学","1999年","214287977","2018-02-23","东沙小区东升街两房70方150万中低楼层采光充足通风好小区管理","['http://img1.soufunimg.com/viewimage/agents/2011_03/09/67/44/gz/houseinfo/403928436200/126x82.jpg','http://img11.soufunimg.com/viewimage/agents/2017_11/14/M1F/15/0A/ChCE4VoKYw-IQJgMAAC9t5sMe3YAA2fYwFL0hQAAL3P119/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_11/14/M06/15/0A/ChCE4FoKYxCIc-3bAADPFAmKY4sAA2fVgM28N4AAM8s873/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_11/14/M01/15/0A/ChCE4VoKYxCIFHS2AAFD-5GEkFwAA2fYgGQt9UAAUQT401/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_11/14/M15/15/0B/ChCE4VoKYxGIMoTuAADvh-fHNEUAA2faQB3dBsAAO-f218/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_11/14/M16/15/0A/ChCE4FoKYxKIHWqyAADj6UWuMJcAA2fXAGgw3cAAOQB002/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_11/14/M00/15/0A/ChCE4VoKYxOIeZ_OAAEB5DK2lvAAA2fVQLgGwMAAQH8553/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/20/gz/project/1250738134478_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/20/gz/project/1250738135425_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/20/gz/project/1250738145527_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/20/gz/project/1250738146606_000/126x82c.jpg']"
"13","http://esf.gz.fang.com/chushou/18_219688833_12088969x2811329038_165875477.htm","东丽园南向安静望花园绿化好楼层靓随时看房","120","3室2厅2卫","92","13043元/平米","南北","中层","精装修","东丽园","番禺市桥东","市桥东城小学","2002年","219688833","2018-01-17","A房源：1、客厅宽敞大气，厅出阳台，视野开阔!2、交通便利，——公交站就在门口！3、带精装修提包入住，看房方便，我有钥匙！4、真实图片实景拍摄，绝不会用假照片吸引您！B户型介绍：1、户型：3室2厅，视野开阔.保养好..2、这套房子位于6层.共12层.通风采光都不错3、厨房宽敞，让您和家人有足够的空间展现私家厨艺4、客厅和厨房之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友C社区介绍:1、小区环境优雅.绿化.配套成熟.2、环境优美适住、人文素质高物业管理完善3、小区的容积率小，属于低密度社区，适住本人介绍：我在广州从事房地产销售已有5年多，掌握不少资源，旗下团队有专业的议价方法，成交过千套物业;帮广大朋友解决房产问题，秉承“一次置业，终生朋友”的理念;感恩一路有您的陪伴。练小姐13710866961服务范围：负责一手：广州佛山中山肇庆香港等地区（免费楼巴接送）负责二手：广州主要负责番禺二手项目：住宅别墅豪宅写字楼","['http://cdnsfb.soufunimg.com/viewimage/3/2017_9/5/M14/23/0d3d6e340d614a108eb0797827ad7a95/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_9/5/M14/24/aed6aa2b1699426298aa82f2c944fa42/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_9/5/M14/25/a2631ebfd44a42898812dfd76714e5e7/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_9/5/M14/24/88ec678be55f471fb1a3482c59e34dd2/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_9/5/M14/24/333aa291e6574ced9d809ab89ac099a3/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_9/5/M14/24/37572267f378495cbf64543ef47af370/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_9/5/M14/24/6d0efea467dc412eba4f6e8651e6a1fb/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_9/5/M14/24/ba131157836a47daa266da75e3244b88/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_9/5/M14/24/d8104ba923c141d2b52efc4ac9db940c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_9/5/M14/24/1bcd3a750cfb4692aa5f0c66948e1f01/126x82c.jpg','http://imgs.soufun.com/viewimage/house/2011_12/28/gz/1325044406786_000/126x82c.jpg','http://imgs.soufun.com/viewimage/house/2011_12/28/gz/1325044408681_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_10/26/gz/project/1256538504497_000/126x82c.jpg']"
"14","http://esf.gz.fang.com/chushou/18_219655202_12518236x2811329038_164271092.htm","番禺东丽园精装两房双哋鉄低于市场价20万带租约","79","2室2厅1卫","75","10533元/平米","南北","高层","精装修","东丽园","番禺市桥东","市桥东城小学","2002年","219655202","2018-01-17","1、环境优雅，绿化，配套成熟。2、容积率小，属于低密度社区，适住。3、人车分流，小区规范管理，带来安全的生活空间。4、物业管理完善，标准化、规范化、科学化的服务。","['http://img11.soufunimg.com/viewimage/agents/2018_01/17/M16/19/5F/ChCE4lpezu6IEbb-AAAzb3-j_JkAA9QUwEpK8kAADOH029/126x82.jpg','http://img11.soufunimg.com/viewimage/agents/2018_01/17/M13/19/5F/ChCE4lpezu2IHAYAAADLl5rShCMAA9QSAIuW-kAAMuv054/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_01/17/M06/19/5F/ChCE4lpezu2IDrrIAADLCC1e9ZgAA9QQQMsmVwAAMsg659/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_01/17/M07/19/5F/ChCE4lpezu2IHcynAADJBvXtpsoAA9QRwJyy2oAAMke987/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_01/17/M08/19/5F/ChCE4lpezu2IJdRBAADHaryfg_cAA9QPQPDw3QAAMeC852/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_01/17/M18/19/5F/ChCE4Vpezu6IAPluAAC_5cLrpNIAA9QVgDmp24AAL_9164/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_01/17/M17/19/5F/ChCE4Fpezu-IX9rnAACVn5KJHE0AA9QWwAPt8EAAJW3585/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_01/17/M04/19/5F/ChCE4Vpezu-IDxxnAABt6BlOD2wAA9QSwIE4aAAAG4A194/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_01/17/M19/19/5F/ChCE4Vpezu-IHrrnAAB22wJHXPsAA9QWQB1YD4AAHbz398/126x82c.jpg']"
"15","http://esf.gz.fang.com/chushou/18_222216283_12118988x2811329038_165803117.htm","！东丽园保养新望花园可公积金预约看房","97","3室2厅1卫","95","10211元/平米","南北","中层","精装修","东丽园","番禺市桥东","市桥东城小学","2010年","222216283","2018-03-08","核心卖点1、客厅宽敞大气，厅出阳台，视野开阔！2、房间户型方正，南北通透！3、每个卧室温馨舒适，搭配心怡带飘窗！4、厨房设施齐全，让美味来的更加轻松！5、室内精装修，！业主心态业主诚心出售，价钱可谈，随时看房，看房请提前预约，如需了解其他信息请与我联系小区配套服务介绍个性服务:本人提供专车接送、全城看房、产权核验等服务.本人做房产多年，熟悉广州，深圳，中山，佛山，清远，东莞等地的一二手楼盘，一直本着专业的房产知识，为您服务，我会在短的时间内帮您买好满意的房子","['http://cdnsfb.soufunimg.com/viewimage/3/2017_12/31/M13/43/ed9afd0c3f8443f997da16a60b67ee00/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/31/M13/43/9c8ddbf58641406ea81454e081d5bbca/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/31/M13/43/c43329c4bf2e4782ac8beb9d91e6e96e/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/31/M13/43/0707a6d231854e1c989b67eabb11fe2d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/31/M13/43/395af3146a634506a2a79c1f0582a1f0/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/31/M13/43/20eed642419e4bf39826d6de7e23e7cb/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/31/M13/43/20669e2db456428685472d42c8bdeaeb/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_12/31/M13/43/ffed22b8d6af40febd62013a2894629c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_12/31/M13/43/501bb47737de4eeea053095c6cd106ae/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_12/31/M13/43/48b9f14f6d244a50a296dca614b3c837/126x82c.jpg']"
"16","http://esf.gz.fang.com/chushou/18_221730213_12015015x2811329038_165757959.htm","东丽园精装3房口配套完善可公积金，业主炒股失败急售随时看房","58","2室2厅2卫","50","11600元/平米","南北","中层","豪华装修","东丽园","番禺市桥东","市桥东城小学","2013年","221730213","2018-02-26","A房源：1、客厅宽敞大气，厅出阳台，视野开阔!2、交通便利，公交站就在门口！3、带精装修提包入住，看房方便，我有钥匙！4、真实图片实景拍摄，绝不会用假照片吸引您！B户型介绍：1、户型2室2厅，视野开阔.保养好..2、通风采光都不错3、厨房宽敞，让您和家人有足够的空间展现私家厨艺4、客厅和厨房之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友C社区介绍:1、小区环境优雅.高.配套成熟.2、环境优美适宜、人文素质高物业管理完善3、小区的小，属于低密度社区，适宜4、小区的绿化率较高，让您享受不一样的生活（想了解更多好盘，欢迎进店咨询）本人因经常外出带客，微聊未能及时回复，可随时拨打本人手机号码13145793990陈经理","['http://cdnsfb.soufunimg.com/viewimage/3/2018_2/24/M11/34/482b75a6ca9e4f55bc11a8bb0ab87426/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/24/M11/33/16ae67af6bcc470cba8624bbbab4b1e2/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/24/M11/33/27b9f9a890234d5b95db7025cc56e80c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/24/M11/33/cb31aa3d2e3e4a53940eda7c1848d468/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/24/M11/33/105dabe1bb114734be9007b0ddde2291/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/24/M11/33/cfdb20ef3a8c454699a734196973f6bd/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/24/M11/33/8866b58058464da5b23631456540c590/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/24/M11/34/efa76a698d724b8e8ac81da7cf2a80e2/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/24/M11/34/6ddc715ebe2f43219bb3f0bcf28961e2/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/24/M11/34/5cd49881997a44cfbc791d0da0626f8c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/24/M11/34/666efcfd0e3e43f1a2bc92579e1ee23f/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/24/M11/34/a76ecde8129b406f83d4d155f987aaf2/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/24/M11/34/f27e3b669e014c7c94c4855c21968887/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/24/M11/34/8908815c26ee441b931502d624cd944f/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/24/M11/34/9ddc78f1efa347af8d287c40df99a36e/126x82c.jpg']"
"17","http://esf.gz.fang.com/chushou/18_221929157_12860933x2811284112_164479524.htm","北丽园您一直找的小单位即买即可放租","123","2室1厅1卫","58.8","20918元/平米","南北","高层","精装修","北丽园","番禺市桥北","市桥中心小学","1995年","221929157","2018-03-09","核心卖点地铁口物业装修描述:居家装修3房2厅高楼层房大厅大通风采光佳温馨舒适核心卖点:格局方正采光通风佳交通出行:有多路公交途经，5路公交,1路公交,等，交通方便。市桥B出口","['http://cdnsfb.soufunimg.com/viewimage/3/2018_3/1/M14/12/2f0d305cf82c43d686f961dfc9833118/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M14/14/b4f2c6d7c254439c87541228a778003c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M14/13/43ba1aa611d64b3e86ec714a01f3d272/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M14/13/54e59f1b1e394feb91febb49d33cb141/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M14/13/3e7e5c54fe4a4d4f95c73417bf9f3ce4/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M14/13/cfa2952e33614b98b27b3cd3157301ae/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M14/14/a67c0444315d4bc0abe04e95cd31d1f1/126x82c.jpg','http://imgs.soufun.com/viewimage/house/2011_12/22/gz/1324541778237_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2011_10/24/16/67/48/gz/houseinfo/404643063300/126x82c.jpg','http://img1.soufun.com/viewimage/agents/2009_06/09/gz/houseinfo/1244531089410_000/126x82c.jpg']"
"18","http://esf.gz.fang.com/chushou/18_221821046_12324281x2811329038_166020048.htm","番禺东丽园精装两房双哋鉄低于市场价20万带租约","76","2室2厅1卫","75","10133元/平米","南","中层","豪华装修","东丽园","番禺市桥东","市桥东城小学","2002年","221821046","2018-02-27","核心卖点1、环境优雅，绿化，配套成熟。2、容积率小，属于低密度社区，适住。3、人车分流，小区规范管理，带来安全的生活空间。4、物业管理完善，标准化、规范化、科学化的服务抢房热线：13535425079张经理","['http://cdnsfb.soufunimg.com/viewimage/3/2018_2/26/M19/6/2742b0666d584a3f90e1eb6dd244430b/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/26/M19/6/83ab853f2e2f445a8c6f20bf4df6c77e/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/26/M19/6/6439e6ad644342c9ad133f61540aa9b7/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/26/M19/6/9a63cd2351ce431191081bcd3c15c25a/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/26/M19/6/6a9927617be74a5fb58b311a479a4c93/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/26/M19/6/0b67f65c25ca41fbbf0bba3dbdc266fc/126x82c.jpg','http://imgs.soufun.com/viewimage/house/2011_12/28/gz/1325044408681_000/126x82c.jpg','http://imgs.soufun.com/viewimage/house/2011_12/28/gz/1325044407735_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_10/26/gz/project/1256538504497_000/126x82c.jpg','http://imgs.soufun.com/viewimage/house/2011_12/28/gz/1325043139250_000/126x82c.jpg']"
"19","http://esf.gz.fang.com/chushou/18_221492497_12135290x2811329038_165188697.htm","番禺东丽园精装2房南北通透业主保养好60方63万急卖","63","2室2厅1卫","60","10500元/平米","南北","中层","精装修","东丽园","番禺市桥东","市桥东城小学","2008年","221492497","2018-02-11","A房源：1、客厅宽敞大气，厅出阳台，视野开阔!2、交通便利，公交站就在门口！3、带精装修提包入住，看房方便，我有钥匙！4、真实图片实景拍摄，绝不会用假照片吸引您！B户型介绍：1、户型2室2厅，视野开阔.保养好..2、通风采光都不错3、厨房宽敞，让您和家人有足够的空间展现私家厨艺4、客厅和厨房之间是您和家人享受美味的餐厅，让您热情的招待亲朋好友C社区介绍:1、小区环境优雅.高.配套成熟.2、环境优美适住、人文素质高物业管理完善3、小区的小，属于低密度社区，适住4、小区的绿化率较高，让您享受不一样的生活","['http://imgs.soufun.com/viewimage/house/2011_12/28/gz/1325053429168_000/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_9/15/M21/17/16bd1a1f7ac74f89b03370dfbc35be29/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_9/15/M21/17/0e5cbc7a3ce048108cab4f7e5af8379e/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_9/15/M21/17/e570c73c23b44b46a03961142f2e407a/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/7/M11/21/1a3155b970654fd2863688261022a3ee/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_9/12/M16/19/d90ee82b7206478ca9b011b55573a206/126x82c.jpg']"
"20","http://esf.gz.fang.com/chushou/18_222240349_11767946x2811329052_165700385.htm","东沙小区户型大气房东诚售超爽式一般装修异域享受！","86","3室2厅2卫","68.32","12588元/平米","南北","低层","简装修","东沙小区","番禺市桥东","市桥东城小学","1995年","222240349","2018-03-08","网上信息大多相同，且难辨真假！此房源真实有效！！中原地产客户经理邹起明郑重承诺；此房源本人已经亲自验证过，真实有效！价格是房东目前给出的心里价位，房东急卖此房，所以价格！！！房源特点：1.房子格局合理，采光很好，舒适。价格低，急卖！过度，机会难得！房源，，值得一看！2.稀有房源，，配套齐全，生活很方便。地理位置佳，交通利。3.房东诚心卖，机会难得。看房方便，提前预约即可。房东诚心挂牌出售，随时可能会被卖掉，有需要的请联系，价格，错过可惜！！！！我们还代理了东沙小区团购折扣价格，欢迎您的合作。","['http://cdnsfb.soufunimg.com/viewimage/3/2017_8/31/M11/19/da9f879d24c84d6fa6dc1e2400e79a3e/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_8/31/M11/19/b63b66baf2064944bf0e325c3ef20c2b/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_8/31/M11/19/c8774623f7b546c989fdcfa131c14abd/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_8/31/M11/19/8a174ab2a3be4634badb5f03efbc5878/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_8/31/M11/19/94c2203ae8d248c0ae641ae225bff74c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_8/31/M11/19/84c2a21a93e64d469f65bc3ca4c977bd/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_8/31/M11/19/c51a417204fb4da2a2e839a55291ee1d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_8/31/M11/19/def98600a0be490394815ddeb72eaa12/126x82c.jpg']"
"21","http://esf.gz.fang.com/chushou/18_222194301_12947110x2811329038_166025073.htm","东丽园南向宽敞三房位置安静28万即可拥有看房方便","84","3室2厅2卫","85","9882元/平米","东南","高层","精装修","东丽园","番禺市桥东","市桥东城小学","2008年","222194301","2018-03-07","1.户型方正，南北对流。2.实用面积大，另有天台花园70平可以使用。3.简单装修，。4.市1级富都，省1级星海学位。5.骑车2到3分钅中到市桥站。6.周边5分钅中配套有，百越广场，百佳商城，信和商业，市桥站等","['http://hbvideoagent.soufunimg.com/2018/03/07/houset/screenshot/d736067f387242f9813540605a244a35.jpg','http://cdnsfb.soufunimg.com/viewimage/3/2018_3/7/M17/35/85dc664ec37342ec9c338874bbc48306/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/7/M17/35/52c74e1f1baf4f3dbe860c82104c9012/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/7/M17/35/920eaae52e5b4bcb9d893ace5589e9b2/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/7/M17/35/a2701665814c4f7897b99b6c97185e1d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/7/M17/35/8ef806359c5e45f58d9f72a6480f3ff5/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/7/M17/35/5ecd24aaf81c43c89d13c5cd98b84421/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/7/M17/35/ef7e9061747a4963abe7e06b64f85df0/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/7/M17/35/ec5fbd77a89c4b38982b6cc4159efdcd/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/9/M14/52/b7c559cf1191440299590775fbe9ae48/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/9/M14/52/44b624676c594a48b0f5b99fb9fa43a8/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/7/M17/35/c149d081a4f74445badc47b78c83f332/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/7/M17/35/738cefd52ed64d80a0c81729f86ca227/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/7/M17/35/74713724b8844f9783b81bf9ba56aa8e/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/23/M21/28/35453b47bfb64470a04afc871f7a8463/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_1/24/M21/38/4646b4fdbf9c4fdb87381e9802d7bf58/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_1/24/M21/38/3840c2814d3d4240b486ed40427cf82b/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/23/M21/28/a94a01c0de734cfabce7db87c2125598/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/7/M17/35/9a0816199397496cb78414f7e52077c4/126x82c.jpg']"
